base_rank,base_cfg_id,indicator,lambda_de_lever,cagr,sharpe,max_drawdown,calmar,sortino,volatility,n_switches,mean_position,delta_cagr,delta_mdd,effectiveness
15,SMA_N100_th0_bL2_sL0,cape,0.5,0.10901647700567896,0.6385348737129466,0.3040126869056269,0.3585918670542864,0.8689443680767486,0.19074002861004952,172,0.8137709149961225,-0.01722650311140761,0.06282957297963349,3.647262161873523
15,SMA_N100_th0_bL2_sL0,cape,0.7,0.10130375279555714,0.6220733024686353,0.27753798153516596,0.3650086097593142,0.8476103345754722,0.18189921390289526,172,0.7392792809945715,-0.024939227321529422,0.08930427835009441,3.580875910818625
15,SMA_N100_th0_bL2_sL0,vix,0.0,0.12624298011708657,0.6502933872723128,0.36684225988526037,0.3441342340344659,0.8825328611913096,0.22050500791763825,172,1.0,0.0,0.0,0.0
15,SMA_N100_th0_bL2_sL0,vix,0.3,0.12077896725833104,0.6478524774745361,0.35780253779589155,0.3375576037060682,0.8810404619152334,0.2103973369925768,172,0.9751408509145085,-0.005464012858755529,0.009039722089368818,1.6544108374275832
15,SMA_N100_th0_bL2_sL0,vix,0.5,0.11692917897364441,0.6440265347876059,0.3517350627837938,0.3324353791976633,0.8769566724412051,0.20431160404235868,172,0.9585680848575141,-0.009313801143442157,0.015107197101466574,1.6220227239985194
15,SMA_N100_th0_bL2_sL0,vix,0.7,0.11291752067744931,0.6381027147790826,0.34563488638145384,0.3266959590208434,0.8698822457237131,0.19880459646034915,172,0.9419953188005198,-0.013325459439637255,0.021207373503806526,1.5914928562030752
15,SMA_N100_th0_bL2_sL0,composite,0.0,0.12624298011708657,0.6502933872723128,0.36684225988526037,0.3441342340344659,0.8825328611913096,0.22050500791763825,172,1.0,0.0,0.0,0.0
15,SMA_N100_th0_bL2_sL0,composite,0.3,0.11884358535063821,0.6497114371435001,0.34691768380598526,0.34256998388442444,0.8828133885125294,0.20559564259056767,172,0.9318983923181213,-0.007399394766448353,0.019924576079275114,2.692730514882198
15,SMA_N100_th0_bL2_sL0,composite,0.5,0.11371080881654927,0.6480238332854837,0.3334510337556865,0.34101201467518344,0.8812807836865324,0.19603358472123922,172,0.8864973205302022,-0.012532171300537298,0.03339122612957385,2.664440608798752
15,SMA_N100_th0_bL2_sL0,composite,0.7,0.10842163652179293,0.644930721715508,0.319839991563422,0.33898711662607606,0.877860894298233,0.18682786471861768,172,0.8410962487422831,-0.017821343595293637,0.04700226832183835,2.6374144054015645
16,EMA_N150_th2_bL1_sL0,ebp,0.0,0.08697217029010385,0.7638494317981894,0.30751835311726783,0.2828194460866478,1.0440338937676066,0.11837619766331459,39,1.0,0.0,0.0,0.0
16,EMA_N150_th2_bL1_sL0,ebp,0.3,0.08443923476755555,0.7684633929440692,0.30159349352162473,0.2799769775587056,1.0508797539723853,0.11395638092652777,39,0.9642146098837145,-0.0025329355225482963,0.005924859595643095,2.339127681261426
16,EMA_N150_th2_bL1_sL0,ebp,0.5,0.08270481291616916,0.7696377969218355,0.29762813455493836,0.2778796871466562,1.0527574211638893,0.11131355296952673,39,0.9403576831395242,-0.004267357373934688,0.009890218562329467,2.317644784741864
16,EMA_N150_th2_bL1_sL0,ebp,0.7,0.08093409782302374,0.7690022474206248,0.2936504502506454,0.27561373651544696,1.0520699530083186,0.1089345687825671,39,0.9165007563953339,-0.006038072467080102,0.013867902866622428,2.2967433634211885
16,EMA_N150_th2_bL1_sL0,term_spread,0.0,0.08697217029010385,0.7638494317981894,0.30751835311726783,0.2828194460866478,1.0440338937676066,0.11837619766331459,39,1.0,0.0,0.0,0.0
16,EMA_N150_th2_bL1_sL0,term_spread,0.3,0.0772459152359457,0.7402658321854895,0.28363304887084295,0.27234455062083024,1.0129745339569762,0.10847837467648927,39,0.902463666819639,-0.00972625505415814,0.023885304246424877,2.4557554900036784
