rank,cfg_id,filter,lookback,threshold_pct,buy_leverage,sell_leverage,pure_cagr,pure_sharpe,pure_max_drawdown,pure_calmar,pure_sortino,pure_volatility,pure_n_switches,tax15_cagr,tax15_sharpe,tax15_max_drawdown,tax15_calmar,tax15_sortino,tax15_volatility,tax15_n_switches,tax_drag_cagr,composite_pure,g1_pbo,g2_dsr,g3_walk_forward,g4_oos_sharpe,g5_fwd_stress,g6_bootstrap_ci,g7_cross_lib,gates_passed
212,SMA_N200_th5_bL2_sL-3,SMA,200,0.05,2.0,-3.0,0.007105572290796669,0.25689298761996254,0.9403068282010416,0.0075566528687139,0.35234009173150177,0.4701529268824461,25,-0.009079545232213104,0.22469242827488192,0.9500690900383788,-0.009556721008412481,0.30633157635787667,0.4734377435199179,25,0.016185117523009773,0.45208333333333334,True,False,False,True,True,False,True,4
213,EMA_N200_th5_bL2_sL-3,EMA,200,0.05,2.0,-3.0,0.005905538813401945,0.2538511529228918,0.9312111655503171,0.006341782650245558,0.34729119369351896,0.46877653385003637,25,-0.00930370460787766,0.2236546011965961,0.9471844806442878,-0.009822484212947782,0.3041448066994809,0.4720924603401421,25,0.015209243421279606,0.4515625000000001,True,False,False,True,True,False,True,4
214,EMA_N50_th2_bL2_sL-1,EMA,50,0.02,2.0,-1.0,0.0030915259465513767,0.14878615030962558,0.8011280511567765,0.0038589660443014264,0.2051647403902604,0.2737049818998349,186,-0.02237787781678091,0.05939841227942572,0.8402669937869488,-0.026631865802472378,0.08057864332192971,0.2789127323942935,186,0.025469403763332288,0.44895833333333335,True,False,False,True,True,False,True,4
215,EMA_N200_th10_bL3_sL-2,EMA,200,0.1,3.0,-2.0,0.0065034683032676455,0.2625766846850095,0.9500135364025797,0.006845658565976183,0.35643613728931145,0.47687877858614525,19,-0.004816461776127379,0.2408922227212439,0.9595153985011821,-0.005019681584736386,0.32536133490957253,0.47978408479207796,19,0.011319930079395024,0.44635416666666666,True,False,False,True,False,False,True,3
216,SMA_N100_th10_bL3_sL-1,SMA,100,0.1,3.0,-1.0,0.011426249079146356,0.23302027562689395,0.9430534676998952,0.012116226142527152,0.31402980648151274,0.3840139428933411,19,0.001372641703844435,0.2097055339113354,0.9499581494714093,0.001444949658685724,0.280517879343073,0.38760106839745256,19,0.01005360737530192,0.4432291666666667,True,False,False,False,True,False,True,3
217,EMA_N150_th0_bL1_sL-1,EMA,150,0.0,1.0,-1.0,0.0019335084438636407,0.10306231916186902,0.7609292353604286,0.002540983253124448,0.14315501454630286,0.18516851356694988,368,-0.015273047162528641,0.01255167596877213,0.8419448701827486,-0.01814019860850693,0.017178144387405187,0.18824633456350331,368,0.017206555606392282,0.44166666666666665,True,False,False,False,True,False,True,3
218,EMA_N50_th5_bL3_sL-2,EMA,50,0.05,3.0,-2.0,0.007278686818721125,0.24218310111112423,0.9501993611714961,0.007660168082777143,0.3399514388284787,0.4495919984437618,44,-0.015124819824480884,0.19539401992524072,0.9567086008290092,-0.015809223217367222,0.27164670141826897,0.4541992733222029,44,0.02240350664320201,0.44166666666666665,True,False,False,True,True,False,True,4
219,SMA_N200_th2_bL1_sL-2,SMA,200,0.02,1.0,-2.0,-0.0032940473066480624,0.13995449765608572,0.7741351704636262,-0.004255131961870782,0.1978852679666232,0.3013651150887717,56,-0.01674502133124056,0.09605334093169479,0.8080081211272299,-0.020723828007916608,0.135102459853057,0.3029789672734846,56,0.0134509740245925,0.44114583333333335,True,False,False,False,False,False,True,2
220,EMA_N100_th0_bL1_sL-1,EMA,100,0.0,1.0,-1.0,-0.000593974324091473,0.08966918116379764,0.7204220335697021,-0.0008244810630628844,0.12483275112079507,0.18566648108063208,450,-0.019748901313638045,-0.010898224579570643,0.8182804444800321,-0.024134636782365344,-0.014932963583130527,0.18895014743227928,450,0.019154926989546572,0.44062500000000004,True,False,False,False,True,False,True,3
221,SMA_N50_th0_bL3_sL-1,SMA,50,0.0,3.0,-1.0,0.01179424693507758,0.21683005364262542,0.9422509323650786,0.01251709765409694,0.29821287365905125,0.3662058918379848,696,-0.037395105702717535,0.08806129573683673,0.9752071712464271,-0.03834580672219861,0.11879777017866568,0.37462961870760597,696,0.049189352637795114,0.4390625,True,False,False,True,True,False,True,4
222,SMA_N200_th5_bL1_sL-2,SMA,200,0.05,1.0,-2.0,0.0006915872826007696,0.15059193194754597,0.8333307301526864,0.0008299073315993688,0.20674493044332445,0.2923481963428603,25,-0.009893489528263189,0.11573272066109323,0.8498776901732567,-0.011641074524789909,0.1578765316799611,0.2945051518767347,25,0.010585076810863958,0.43593750000000003,True,False,False,False,False,False,True,2
223,EMA_N200_th5_bL1_sL-2,EMA,200,0.05,1.0,-2.0,-3.7104507275564913e-06,0.14761140063143866,0.8279995096046248,-4.4812233395261985e-06,0.20212256220766586,0.29101855655735714,25,-0.009928931132918595,0.11487122488184301,0.8548781735738972,-0.01161443985803238,0.1562907836182786,0.29319004959870165,25,0.009925220682191038,0.43281250000000004,True,False,False,False,False,False,True,2
224,EMA_N200_th0_bL3_sL-3,EMA,200,0.0,3.0,-3.0,0.005901515636353327,0.28900080329863925,0.9826476716676844,0.006005729018151202,0.40526780708038,0.5515270743936725,276,-0.02731343948296716,0.23201192234126108,0.9932531243084824,-0.027498971626173523,0.32241239732810417,0.5568935444584622,276,0.03321495511932049,0.43281250000000004,True,False,False,True,True,False,True,4
225,EMA_N50_th5_bL1_sL-1,EMA,50,0.05,1.0,-1.0,-0.0046902198378308,0.0669007290790008,0.7365429311964948,-0.006367883851945548,0.09404671384059386,0.18473306512382073,44,-0.01536649965747472,0.01080317645368016,0.7523586350614512,-0.020424434493557204,0.015010204287551059,0.18701649682481755,44,0.010676279819643919,0.4223958333333333,True,False,False,False,True,False,True,3
226,SMA_N50_th2_bL3_sL-1,SMA,50,0.02,3.0,-1.0,0.0019986500944668695,0.1937689981560787,0.9407103625053268,0.0021246179208061523,0.2652302420389632,0.3728414802666003,194,-0.032200832528412215,0.10616101493781924,0.952879419621079,-0.033793187118279,0.14318843902315734,0.3794305165448089,194,0.034199482622879085,0.4203125,True,False,False,True,True,False,True,4
227,EMA_N100_th2_bL3_sL-2,EMA,100,0.02,3.0,-2.0,0.006940610395325342,0.2437511467873752,0.9850623325701442,0.007045859095247777,0.3388554407390937,0.4538690534286678,126,-0.025894901982953966,0.1751976299084308,0.9899640265124471,-0.026157417127750937,0.24067428883045122,0.45989673411772397,126,0.03283551237827931,0.41822916666666665,True,False,False,True,True,False,True,4
228,SMA_N50_th10_bL3_sL-1,SMA,50,0.1,3.0,-1.0,0.0017381543596801663,0.17260543714204513,0.931064068422682,0.0018668472113039204,0.24330928138731195,0.33223026514361403,8,-0.005418915367689903,0.15429656181196016,0.9483545348903188,-0.005714018511354114,0.2151524690894704,0.33599383936544314,8,0.007157069727370069,0.41458333333333336,True,False,False,False,True,False,True,3
229,SMA_N200_th10_bL2_sL-2,SMA,200,0.1,2.0,-2.0,-0.0003966492493305829,0.18696561486402746,0.9456242861794092,-0.0004194575532034594,0.25371143334858914,0.3672489028026883,19,-0.01228579326318302,0.156500450430237,0.9552854466516618,-0.012860860914657008,0.2109667380596308,0.3702137248398533,19,0.011889144013852437,0.4083333333333334,True,False,False,False,False,False,True,2
230,SMA_N100_th0_bL3_sL-2,SMA,100,0.0,3.0,-2.0,-0.0020433044071698214,0.2225822150584154,0.9747455291024978,-0.002096243938714143,0.3101364450196015,0.4512911188328883,446,-0.04484336626688368,0.1315412002300691,0.9860773387620819,-0.04547652045546436,0.18065709554402823,0.45853925137574425,446,0.042800061859713856,0.4026041666666667,True,False,False,True,True,False,True,4
231,EMA_N100_th2_bL1_sL-1,EMA,100,0.02,1.0,-1.0,-0.005584307373702524,0.062076031479927685,0.8001381719023413,-0.0069791788091121115,0.08640003221239283,0.1847167675059853,126,-0.02012374112816495,-0.014557339883164884,0.8294253048844361,-0.02426227052593819,-0.019991868036615543,0.1874554295379173,126,0.014539433754462427,0.39895833333333336,True,False,False,True,True,False,True,4
232,SMA_N150_th0_bL2_sL-2,SMA,150,0.0,2.0,-2.0,-0.005046271302772798,0.1713753936594637,0.947207680302467,-0.005327523633635865,0.23983328378276497,0.36899122331091994,352,-0.033701033930814694,0.09582390183237216,0.9711585740035663,-0.03470188580211303,0.13262834110958374,0.37339899697134704,352,0.028654762628041897,0.3947916666666667,True,False,False,True,True,False,True,4
233,EMA_N150_th2_bL3_sL-3,EMA,150,0.02,3.0,-3.0,-0.014065711582546436,0.2531372707084229,0.9800364694283107,-0.014352232821245372,0.3543428219570087,0.5521981591174752,94,-0.04220714002528314,0.20514267460848518,0.9877410335632987,-0.04273097764605355,0.2845438215223212,0.557639401898756,94,0.028141428442736705,0.3927083333333334,True,False,False,True,True,False,True,4
234,SMA_N100_th2_bL3_sL-2,SMA,100,0.02,3.0,-2.0,-0.004825062009571113,0.2172752631724703,0.9778420418629327,-0.004934398198280227,0.30202308812067363,0.45279696728286645,124,-0.03654687750590935,0.15025233369981192,0.9858709550252363,-0.03707065039254942,0.20651542410863982,0.4584869630704678,124,0.031721815496338235,0.3927083333333333,True,False,False,True,True,False,True,4
235,EMA_N100_th0_bL2_sL-2,EMA,100,0.0,2.0,-2.0,-0.009115170834930186,0.16077293650409638,0.9371870058033803,-0.009726096049652792,0.22489050705554217,0.36984779158870873,450,-0.04247588485187803,0.07284896305166731,0.9710863257151422,-0.04374058590578679,0.10059210603196012,0.3750513269887445,450,0.033360714016947846,0.3921875,True,False,False,True,True,False,True,4
236,SMA_N100_th2_bL1_sL-1,SMA,100,0.02,1.0,-1.0,-0.010395503292317754,0.03579316228782947,0.7677690725461104,-0.01353988284243297,0.04982258299187825,0.18468543431981696,124,-0.02450546697177447,-0.03875593287476153,0.8162959251804668,-0.030020322551967658,-0.05327754202247736,0.18722615874329623,124,0.014109963679456716,0.3916666666666667,True,False,False,True,True,False,True,4
237,SMA_N100_th5_bL2_sL-3,SMA,100,0.05,2.0,-3.0,-0.026233346382141476,0.187428751088351,0.9320526171543302,-0.028145778359847395,0.2645161133281885,0.4813819739961613,43,-0.04542924864713649,0.1488739478961151,0.9636858210355514,-0.047141140458328436,0.20867941017432823,0.4847665576338324,43,0.019195902264995013,0.390625,True,False,False,False,False,False,True,2
238,SMA_N100_th5_bL1_sL-2,SMA,100,0.05,1.0,-2.0,-0.02020827628550015,0.08397446603318358,0.8075941572469396,-0.025022811401198667,0.11863426578493266,0.3025251449528013,43,-0.03266140175046883,0.043568624920320376,0.8614386473651967,-0.03791494826749097,0.06115230811079662,0.30453938580400186,43,0.012453125464968684,0.38854166666666673,True,False,False,False,False,False,True,2
239,EMA_N100_th10_bL3_sL-1,EMA,100,0.1,3.0,-1.0,-0.015088390317993028,0.15491089055993199,0.9267750742573164,-0.016280530990849435,0.2085818374503785,0.3689257703217399,14,-0.023159983370467097,0.13549689026151673,0.9269024250574863,-0.024986430873811468,0.18123828051416957,0.3719952102247963,14,0.008071593052474069,0.3859375,True,False,False,False,False,False,True,2
240,SMA_N50_th5_bL2_sL-2,SMA,50,0.05,2.0,-2.0,-0.013322757472163937,0.14906764697878086,0.927991881875276,-0.014356545280591736,0.20782812419010419,0.3693154847669505,64,-0.034597680190672775,0.09339218454430646,0.9550258996284333,-0.03622695489633685,0.1289307916432361,0.3732883646983638,64,0.021274922718508837,0.3854166666666667,True,False,False,True,True,False,True,4
241,SMA_N100_th10_bL2_sL-1,SMA,100,0.1,2.0,-1.0,-0.005142324021388589,0.12350427424315669,0.9230877066556018,-0.005570785944078397,0.16687941865511186,0.2767023036744716,19,-0.013960522196379666,0.0943792142908815,0.9309807986647922,-0.014995499602571582,0.12623866268819267,0.28020839417780585,19,0.008818198174991076,0.38541666666666663,True,False,False,False,True,False,True,3
242,EMA_N150_th0_bL2_sL-2,EMA,150,0.0,2.0,-2.0,-0.007097670744057871,0.16590329069788953,0.959230657659054,-0.007399336840817118,0.23140272704093715,0.36908074262810564,368,-0.036686974900362435,0.08798270312626051,0.9798312241142583,-0.037442136969585246,0.12128846244375983,0.3738299638354045,368,0.029589304156304563,0.3833333333333333,True,False,False,True,True,False,True,4
243,SMA_N150_th10_bL2_sL-2,SMA,150,0.1,2.0,-2.0,-0.014903518917525616,0.14745998784160458,0.9243247950091309,-0.01612368184646436,0.2002832011590296,0.3680622816382964,21,-0.026483155319921736,0.11826134907021787,0.9378526245233172,-0.02823807773996724,0.15941594847397209,0.37143687773475376,21,0.01157963640239612,0.3828125,True,False,False,False,False,False,True,2
244,EMA_N150_th10_bL1_sL-1,EMA,150,0.1,1.0,-1.0,-0.018190292839969424,-0.006818442702149147,0.735588501706804,-0.024728897743455807,-0.009236703712685672,0.184099837999429,18,-0.024321545293169544,-0.037798129261054185,0.7620751715813465,-0.03191489002679492,-0.0506873813111526,0.186398471254779,18,0.00613125245320012,0.37760416666666674,True,False,False,False,False,False,True,2
245,EMA_N200_th10_bL2_sL-2,EMA,200,0.1,2.0,-2.0,-0.019313104619594235,0.1347286816763377,0.9304496560665321,-0.02075674325168781,0.18298289567813847,0.3672700566546116,19,-0.02919478036804868,0.1094508487975903,0.9418145811232443,-0.03099843743471232,0.14775644508236513,0.36995093967084536,19,0.009881675748454444,0.3692708333333334,True,False,False,False,False,False,True,2
246,SMA_N50_th2_bL2_sL-1,SMA,50,0.02,2.0,-1.0,-0.017518457688059708,0.07127021227951622,0.8717830623813441,-0.020094973674077428,0.09774952337928774,0.27133912863481385,194,-0.042803615394194416,-0.019169199457492073,0.9125119643769987,-0.046907456630903274,-0.025895570152692886,0.2762135454023226,194,0.02528515770613471,0.36822916666666666,True,False,False,True,True,False,True,4
247,SMA_N100_th0_bL1_sL-1,SMA,100,0.0,1.0,-1.0,-0.016840817122877993,0.001299701478010603,0.788685125960118,-0.02135302995904299,0.0018081714337916676,0.1855747074249185,446,-0.03504882315950253,-0.09457383056595865,0.8618377237576547,-0.04066754354484269,-0.12960601124805363,0.18867756086500762,446,0.018208006036624536,0.36770833333333336,True,False,False,True,True,False,True,4
248,EMA_N50_th0_bL3_sL-2,EMA,50,0.0,3.0,-2.0,-0.0254457009942215,0.16767994036513742,0.9683443235091257,-0.026277534113083173,0.23432528375404746,0.4479150625474273,740,-0.07991753904345911,0.04727302636965218,0.9927276312301131,-0.08050298644798606,0.0649996657439958,0.4559147884527338,740,0.05447183804923761,0.36458333333333337,True,False,False,True,True,False,True,4
249,SMA_N50_th0_bL2_sL-1,SMA,50,0.0,2.0,-1.0,-0.016059812374865534,0.0746153383088104,0.9041680607814063,-0.01776197708309472,0.10268674454089478,0.2685533997709973,696,-0.05167572693340716,-0.054854010296111665,0.9608365679032206,-0.05378201523509475,-0.07405450402423124,0.27464023941211646,696,0.03561591455854163,0.36302083333333335,True,False,False,True,True,False,True,4
250,SMA_N200_th0_bL2_sL-3,SMA,200,0.0,2.0,-3.0,-0.03191424842740498,0.17566979327918267,0.9751746223728962,-0.03272670114173799,0.2479034452850291,0.4821383288791336,236,-0.05717633897209351,0.12409318907682636,0.9873520969513193,-0.05790876339721042,0.17377050334215546,0.48600158832306395,236,0.02526209054468853,0.3572916666666667,True,False,False,True,True,False,True,4
251,SMA_N200_th0_bL1_sL-2,SMA,200,0.0,1.0,-2.0,-0.026614222251168385,0.06331053624388201,0.8820443013026344,-0.03017333960648411,0.0893540121760242,0.30383644086821815,236,-0.04220270575192975,0.012409355134373398,0.9232194525649645,-0.045712539564324285,0.017391599922167877,0.3060292615207659,236,0.015588483500761363,0.35624999999999996,True,False,False,True,True,False,True,4
252,EMA_N50_th10_bL3_sL-1,EMA,50,0.1,3.0,-1.0,-0.011526933374431225,0.11068395961956648,0.9597018178207481,-0.012010952944328183,0.15426153522059577,0.2965550041567641,6,-0.01750863894486565,0.09394670362854389,0.9684412592889429,-0.01807919559077955,0.12948138825780278,0.3001755627554419,6,0.005981705570434426,0.3557291666666667,True,False,False,False,False,False,True,2
253,SMA_N150_th2_bL1_sL-2,SMA,150,0.02,1.0,-2.0,-0.02798543559009281,0.058559231001462424,0.8840724027091129,-0.03165513990068626,0.08288521731573503,0.3037617792806047,80,-0.041673278125422764,0.013732753325734412,0.9173305607345579,-0.04542885619340169,0.01932128967808375,0.30560790151642964,80,0.013687842535329953,0.35052083333333334,True,False,False,False,False,False,True,2
254,EMA_N150_th10_bL3_sL-2,EMA,150,0.1,3.0,-2.0,-0.03840074582215336,0.15767966085909332,0.9487029861249521,-0.04047710019234161,0.21318787948479198,0.4631324002541073,18,-0.04894898081224808,0.13684139438961196,0.9578409463112083,-0.051103454076334986,0.1840290428591551,0.4661753057889918,18,0.010548234990094718,0.34895833333333337,True,False,False,False,False,False,True,2
255,EMA_N200_th2_bL1_sL-2,EMA,200,0.02,1.0,-2.0,-0.02802179225369783,0.05500011669058728,0.9032837394151749,-0.031022137376058995,0.07745721744638943,0.2994342255083778,78,-0.04126311658238213,0.011035063818079418,0.9267569528923576,-0.04452420502873187,0.01545037191861918,0.3012411587303027,78,0.0132413243286843,0.34114583333333337,True,False,False,False,False,False,True,2
256,SMA_N150_th2_bL2_sL-3,SMA,150,0.02,2.0,-3.0,-0.03786805589673414,0.16296275869195087,0.9759264154899037,-0.03880216304804581,0.2304957913990354,0.48243287508384897,80,-0.05961492698266013,0.11842328141085999,0.986178971465604,-0.060450413877780995,0.16636568912072083,0.48578603938119075,80,0.02174687108592599,0.34062500000000007,True,False,False,True,True,False,True,4
257,EMA_N50_th5_bL2_sL-2,EMA,50,0.05,2.0,-2.0,-0.032009204843887584,0.09697430962172841,0.9429742550246654,-0.033944940355821615,0.1365379222895219,0.36926598920837533,44,-0.049124723218950894,0.051848277830820556,0.9548845052908015,-0.05144572243738566,0.07237436845532316,0.37259041468557097,44,0.01711551837506331,0.33645833333333336,True,False,False,False,True,False,True,3
258,SMA_N200_th10_bL3_sL-3,SMA,200,0.1,3.0,-3.0,-0.04934877470641408,0.19608334221901244,0.9917274570399981,-0.04976041991789258,0.2661952718918973,0.5508094561506761,19,-0.06242955133651884,0.17346797666153346,0.9934704079869652,-0.06283987005009811,0.23446664114722227,0.5537193152879251,19,0.013080776630104762,0.33489583333333334,True,False,False,False,False,False,True,2
259,EMA_N200_th2_bL2_sL-3,EMA,200,0.02,2.0,-3.0,-0.03805678576286864,0.15949002462409484,0.9763954033040172,-0.038976817828195995,0.2244498923999266,0.47754948563676564,78,-0.05933515155260871,0.11529689854777046,0.9850696845663097,-0.06023447120772153,0.16125137872910578,0.480648999655757,78,0.021278365789740072,0.334375,True,False,False,False,False,False,True,2
260,EMA_N150_th5_bL1_sL-3,EMA,150,0.05,1.0,-3.0,-0.03628217939971523,0.12734847446034375,0.9640555488444496,-0.037634946910688194,0.18049162690271214,0.42475976167256996,25,-0.046793204074857764,0.10283357962334494,0.9701944146622432,-0.04823074980404626,0.14522709241550563,0.42628602592535564,25,0.010511024675142533,0.33333333333333337,True,False,False,False,False,False,True,2
261,SMA_N50_th10_bL2_sL-1,SMA,50,0.1,2.0,-1.0,-0.021313261861724886,0.03952867635597763,0.9189618327713134,-0.023192760680223766,0.05581313463499336,0.2503954633805851,8,-0.027417497495327625,0.01854648695014842,0.9370123295439156,-0.02926055146859477,0.025842436304120284,0.2538491609409797,8,0.006104235633602739,0.33177083333333335,True,False,False,False,False,False,True,2
262,EMA_N100_th10_bL2_sL-1,EMA,100,0.1,2.0,-1.0,-0.026833241445802125,0.037086772024437296,0.9106238087730272,-0.029466878844247642,0.05012230776418185,0.2688817971378613,14,-0.033756416948831025,0.014012900256559392,0.9173904127718995,-0.03679613006510048,0.018770256505643405,0.27185658665719215,14,0.0069231755030289,0.3296875,True,False,False,False,False,False,True,2
263,EMA_N100_th2_bL2_sL-2,EMA,100,0.02,2.0,-2.0,-0.030781162122792582,0.10037002711489647,0.9705358019984623,-0.03171563795937262,0.14001354601966973,0.36895086761501217,126,-0.055160227199464895,0.035520529963441405,0.9818863310787528,-0.05617781351418032,0.04903384469421952,0.373163796117313,126,0.024379065076672313,0.3260416666666667,True,False,False,True,True,False,True,4
264,SMA_N150_th0_bL3_sL-3,SMA,150,0.0,3.0,-3.0,-0.047030645542421645,0.19186811389088493,0.9959291098269147,-0.0472228847197721,0.26886299140424347,0.5529217997562317,352,-0.08195196758373935,0.12890647767871985,0.9980959709654563,-0.08210830417887306,0.1790789551584953,0.5580446873298704,352,0.034921322041317704,0.3223958333333333,True,False,False,True,True,False,True,4
265,EMA_N100_th0_bL3_sL-3,EMA,100,0.0,3.0,-3.0,-0.05126760751255921,0.18459469429528386,0.9945932547515498,-0.05154630525356408,0.2586189628252032,0.5540488045386364,450,-0.09284721960022124,0.10953504535180571,0.9980984739230329,-0.0930241073661646,0.15186785213620874,0.5602626992924272,450,0.04157961208766203,0.3197916666666667,True,False,False,True,True,False,True,4
266,EMA_N150_th0_bL3_sL-3,EMA,150,0.0,3.0,-3.0,-0.049738373908495226,0.18693987663502346,0.9975162013523561,-0.04986222162714124,0.2611021946764705,0.5530094749570965,368,-0.08624458370692833,0.12117037989940713,0.99898569795952,-0.08633215058342412,0.16767758345174877,0.5585841804338048,368,0.03650620979843311,0.3130208333333333,True,False,False,True,True,False,True,4
267,EMA_N200_th0_bL1_sL-2,EMA,200,0.0,1.0,-2.0,-0.035723759236342745,0.03003510632075607,0.9273213035154748,-0.03852360460275633,0.04221887973700429,0.3011942163701912,276,-0.05063829104204276,-0.01934030179641778,0.9554356822183413,-0.05300020920766765,-0.027004427390249237,0.30329562054257164,276,0.014914531805700015,0.31093750000000003,True,False,False,False,False,False,True,2
268,EMA_N200_th0_bL2_sL-3,EMA,200,0.0,2.0,-3.0,-0.04603980010942721,0.14332845304893962,0.9879166994079874,-0.046602917166008756,0.20146627878352621,0.4793698324265645,276,-0.07052237073817735,0.09242728068993032,0.9943485833090486,-0.07092318722222048,0.12898189608604935,0.4830127409516981,276,0.024482570628750144,0.3109375,True,False,False,True,False,False,True,3
269,EMA_N50_th0_bL1_sL-1,EMA,50,0.0,1.0,-1.0,-0.03355133270452981,-0.08949902199894325,0.8521640221213077,-0.039371918824981436,-0.12454096258637729,0.18663711163682237,740,-0.056259762045738126,-0.20991126701733878,0.9354566104029532,-0.060141498194666576,-0.2875791248571111,0.1898474129837031,740,0.022708429341208314,0.30520833333333336,True,False,False,False,True,False,True,3
270,SMA_N100_th2_bL2_sL-2,SMA,100,0.02,2.0,-2.0,-0.04020595139008998,0.07385047677886007,0.9645928612608289,-0.04168178410271084,0.10301962116261744,0.3689226328747956,124,-0.06370521647154304,0.010823615579552559,0.9803956743980554,-0.0649790876634139,0.014951492619645996,0.37285054794738653,124,0.023499265081453058,0.30520833333333336,True,False,False,True,True,False,True,4
271,EMA_N100_th5_bL1_sL-3,EMA,100,0.05,1.0,-3.0,-0.05191615750691292,0.09481753855582685,0.9620746664979871,-0.05396271133080661,0.13520818765769235,0.43283941592121394,32,-0.06358314598201975,0.06748348443349855,0.9695859866805424,-0.06557762473414235,0.09591434787850509,0.434235487150821,32,0.011666988475106832,0.30520833333333336,True,False,False,False,False,False,True,2
272,SMA_N100_th0_bL2_sL-2,SMA,100,0.0,2.0,-2.0,-0.04120996907498098,0.07165979865995158,0.9656990560196432,-0.04267371788146672,0.10014673029787396,0.3697724092758139,446,-0.07244331979417618,-0.012338254140473306,0.9830209192210329,-0.0736945861249645,-0.017032044763194594,0.374714016491431,446,0.031233350719195196,0.3026041666666667,True,False,False,True,True,False,True,4
273,EMA_N50_th2_bL1_sL-1,EMA,50,0.02,1.0,-1.0,-0.03572712363029684,-0.10371645805167602,0.8341714330691575,-0.042829473911431416,-0.14372755387022645,0.18523379189975414,186,-0.05012807964597332,-0.17981838939604813,0.9046539040887503,-0.055411334013383697,-0.24615351563332633,0.18776397330983421,186,0.01440095601567648,0.30208333333333337,True,False,False,True,True,False,True,4
274,EMA_N150_th2_bL1_sL-2,EMA,150,0.02,1.0,-2.0,-0.042509105160574934,0.007745169369295092,0.9138203647359422,-0.04651801032346043,0.010881273298274591,0.3023484461623161,94,-0.055570993410630876,-0.03517808083313158,0.9464039005668058,-0.0587180519621159,-0.049093893790338766,0.3044512218553494,94,0.013061888250055942,0.3015625,True,False,False,False,False,False,True,2
275,SMA_N50_th5_bL3_sL-3,SMA,50,0.05,3.0,-3.0,-0.0642993887673714,0.15978862533103502,0.9942961139908845,-0.06466824908858176,0.22290010891832535,0.5538427123598837,64,-0.08904394636732582,0.11545506880715,0.9974396145691046,-0.08927251842287509,0.159883554110939,0.5582309664381085,64,0.02474455759995442,0.2989583333333333,True,False,False,True,True,False,True,4
276,SMA_N150_th10_bL3_sL-3,SMA,150,0.1,3.0,-3.0,-0.0699874378174814,0.15666563011243267,0.9862918969698884,-0.07096016709910993,0.21287901258241146,0.5520196867556821,21,-0.08265800486397801,0.13517371349456236,0.989185362102507,-0.08356169433026077,0.1827670022974212,0.5553135484035036,21,0.012670567046496606,0.29322916666666665,True,False,False,False,False,False,True,2
277,EMA_N150_th2_bL2_sL-3,EMA,150,0.02,2.0,-3.0,-0.06145502142779358,0.11065882004307627,0.9836274065093454,-0.062477947463748,0.1553394969274407,0.480959759000157,94,-0.0823433925281315,0.06752816182417203,0.9907568373311705,-0.08311160662786059,0.09410629039341664,0.48465084339148573,94,0.02088837110033792,0.2911458333333334,True,False,False,True,False,False,True,3
278,SMA_N150_th5_bL1_sL-3,SMA,150,0.05,1.0,-3.0,-0.058323491024364627,0.07442346522833057,0.9738198677289401,-0.05989145729834175,0.10558863352131594,0.4267898338721859,31,-0.06844985704924778,0.05026035106206746,0.9784678802502437,-0.06995616149580883,0.0711012140941518,0.4280221055138955,31,0.010126366024883149,0.28802083333333334,True,False,False,False,False,False,True,2
279,EMA_N50_th2_bL3_sL-2,EMA,50,0.02,3.0,-2.0,-0.0629444227546212,0.08383165507214493,0.9773391845611533,-0.06440386689589717,0.11607982438858495,0.45199578997543893,186,-0.09501082437784092,0.013367022358866037,0.9935355407807167,-0.0956290142405794,0.018294500206605665,0.4579348380981074,186,0.03206640162321972,0.28125,True,False,False,True,True,False,True,4
280,EMA_N200_th10_bL3_sL-3,EMA,200,0.1,3.0,-3.0,-0.07605587378197542,0.14384066048118516,0.9908780518254895,-0.07675603838621523,0.19544148540002013,0.5508379846855818,19,-0.08644727652963513,0.1257642756903133,0.9941946253704131,-0.08695206584669168,0.17023168476426406,0.5533519362900763,19,0.010391402747659706,0.2807291666666667,True,False,False,False,False,False,True,2
281,EMA_N50_th10_bL2_sL-1,EMA,50,0.1,2.0,-1.0,-0.03509319544495815,-0.03637152612386817,0.9542206072475446,-0.03677681573675577,-0.05090233347993923,0.23298435151733513,6,-0.04034141729931817,-0.054940906685956206,0.9632483547816882,-0.04188059818535709,-0.07589436144016032,0.23626106984880388,6,0.0052482218543600245,0.27968750000000003,True,False,False,False,False,False,True,2
282,SMA_N100_th10_bL1_sL-1,SMA,100,0.1,1.0,-1.0,-0.03756160949630927,-0.11462925542014915,0.9078338447090251,-0.04137498256451141,-0.15602491709178667,0.18437876392600844,19,-0.043515776118380645,-0.14387109676784235,0.9136636981843593,-0.04762778274419306,-0.19379303739483988,0.18669666320057685,19,0.005954166622071377,0.275,True,False,False,False,False,False,True,2
283,EMA_N150_th10_bL2_sL-2,EMA,150,0.1,2.0,-2.0,-0.05987454992697472,0.020429321985135227,0.9512782287374841,-0.06294115445744924,0.02771021668356834,0.36806787223314413,18,-0.06879935238272239,-0.0022583264957426762,0.9636839576450257,-0.0713920283065091,-0.003044823231609983,0.3707479699124816,18,0.008924802455747671,0.27083333333333337,True,False,False,False,False,False,True,2
