asset,entry_date,entry_price,exit_date,exit_price,hold_days,direction,notional,gross_pnl_pct,gross_pnl_brl,tax_brl,net_pnl_brl,cumulative_equity_brl
LETF_2x,1981-07-30T00:00:00,1.0,1981-08-20T00:00:00,1.030355439176668,21,long,100000.0,0.030355439176668053,3035.543917666805,455.33158765002077,2580.212330016784,550165.2762357906
LETF_2x,1981-11-02T00:00:00,1.0,1981-11-13T00:00:00,1.0166993923216132,11,long,100000.0,0.016699392321613216,1669.9392321613216,250.49088482419822,1419.4483473371233,551584.7245831277
LETF_2x,1981-11-20T00:00:00,1.0,1981-12-15T00:00:00,1.0264569139190185,25,long,100000.0,0.0264569139190185,2645.69139190185,396.85370878527743,2248.8376831165724,553833.5622662442
LETF_2x,1981-12-17T00:00:00,1.0,1981-12-22T00:00:00,1.006474819251192,5,long,100000.0,0.006474819251192088,647.4819251192088,97.12228876788132,550.3596363513275,554383.9219025956
LETF_2x,1981-12-24T00:00:00,1.0,1981-12-24T00:00:00,1.0049603174603174,0,long,100000.0,0.004960317460317443,496.03174603174426,74.40476190476164,421.6269841269826,554805.5488867225
LETF_2x,1981-12-31T00:00:00,1.0,1982-01-04T00:00:00,1.0109487599874025,4,long,100000.0,0.010948759987402523,1094.8759987402523,164.23139981103785,930.6445989292145,555736.1934856517
LETF_2x,1982-04-07T00:00:00,1.0,1982-05-18T00:00:00,1.0308633338107653,41,long,100000.0,0.030863333810765337,3086.3333810765334,462.95000716148,2623.383373915053,558359.5768595668
LETF_2x,1982-08-20T00:00:00,1.0,1983-08-05T00:00:00,2.483493370128378,350,long,100000.0,1.483493370128378,148349.3370128378,22252.400551925668,126096.93646091211,684456.513320479
LETF_2x,1983-08-10T00:00:00,1.0,1983-08-24T00:00:00,1.0114189776049123,14,long,100000.0,0.011418977604912284,1141.8977604912284,171.28466407368424,970.6130964175442,685427.1264168965
LETF_2x,1983-08-26T00:00:00,1.0,1983-10-21T00:00:00,1.0466344330765993,56,long,100000.0,0.04663443307659931,4663.443307659932,699.5164961489897,3963.9268115109417,689391.0532284074
LETF_2x,1983-10-25T00:00:00,1.0,1983-10-25T00:00:00,1.0059603174603176,0,long,100000.0,0.005960317460317555,596.0317460317555,89.40476190476332,506.62698412699217,689897.6802125344
LETF_2x,1983-11-11T00:00:00,1.0,1983-12-13T00:00:00,1.0216263066390256,32,long,100000.0,0.02162630663902565,2162.630663902565,324.39459958538475,1838.2360643171805,691735.9162768516
LETF_2x,1983-12-28T00:00:00,1.0,1983-12-30T00:00:00,1.006476131650125,2,long,100000.0,0.00647613165012495,647.613165012495,97.14197475187424,550.4711902606207,692286.3874671122
LETF_2x,1984-01-04T00:00:00,1.0,1984-01-24T00:00:00,1.0222764512700142,20,long,100000.0,0.022276451270014208,2227.645127001421,334.1467690502131,1893.4983579512077,694179.8858250633
LETF_2x,1984-05-01T00:00:00,1.0,1984-05-10T00:00:00,1.0158447363814975,9,long,100000.0,0.015844736381497526,1584.4736381497526,237.67104572246288,1346.8025924272897,695526.6884174906
LETF_2x,1984-08-02T00:00:00,1.0,1984-12-04T00:00:00,1.151032350441311,124,long,100000.0,0.15103235044131091,15103.235044131092,2265.4852566196637,12837.749787511428,708364.438205002
LETF_2x,1984-12-10T00:00:00,1.0,1984-12-12T00:00:00,1.0052662900639813,2,long,100000.0,0.0052662900639812715,526.6290063981271,78.99435095971906,447.63465543840806,708812.0728604404
LETF_2x,1984-12-14T00:00:00,1.0,1985-09-10T00:00:00,1.4370065287730003,270,long,100000.0,0.4370065287730003,43700.652877300025,6555.0979315950035,37145.55494570502,745957.6278061453
LETF_2x,1985-10-14T00:00:00,1.0,1986-07-14T00:00:00,1.7652235289555385,273,long,100000.0,0.7652235289555385,76522.35289555385,11478.352934333077,65043.999961220776,811001.6277673661
LETF_2x,1986-07-16T00:00:00,1.0,1986-07-28T00:00:00,1.0112447020505082,12,long,100000.0,0.011244702050508204,1124.4702050508204,168.67053075762306,955.7996742931973,811957.4274416593
LETF_2x,1986-07-30T00:00:00,1.0,1986-07-30T00:00:00,1.0099603174603176,0,long,100000.0,0.009960317460317558,996.0317460317558,149.40476190476338,846.6269841269924,812804.0544257862
LETF_2x,1986-08-07T00:00:00,1.0,1986-09-10T00:00:00,1.070506965201246,34,long,100000.0,0.070506965201246,7050.696520124599,1057.6044780186899,5993.092042105909,818797.1464678921
LETF_2x,1986-10-15T00:00:00,1.0,1986-10-17T00:00:00,1.0248567233977661,2,long,100000.0,0.024856723397766123,2485.6723397766123,372.8508509664918,2112.8214888101206,820909.9679567022
LETF_2x,1986-10-23T00:00:00,1.0,1986-11-17T00:00:00,1.0552364429717553,25,long,100000.0,0.05523644297175534,5523.644297175534,828.5466445763301,4695.097652599204,825605.0656093014
LETF_2x,1986-11-20T00:00:00,1.0,1986-12-29T00:00:00,1.0410405936228746,39,long,100000.0,0.0410405936228746,4104.05936228746,615.608904343119,3488.4504579443415,829093.5160672457
LETF_2x,1987-01-02T00:00:00,1.0,1987-05-18T00:00:00,1.366480448410759,136,long,100000.0,0.3664804484107591,36648.04484107591,5497.2067261613865,31150.838114914528,860244.3541821602
LETF_2x,1987-05-22T00:00:00,1.0,1987-10-09T00:00:00,1.2243603041863382,140,long,100000.0,0.22436030418633823,22436.03041863382,3365.404562795073,19070.62585583875,879314.980037999
LETF_2x,1987-10-13T00:00:00,1.0,1987-10-13T00:00:00,1.0263603174603175,0,long,100000.0,0.02636031746031753,2636.031746031753,395.4047619047629,2240.62698412699,881555.607022126
LETF_2x,1988-02-12T00:00:00,1.0,1988-03-31T00:00:00,1.053168672072177,48,long,100000.0,0.053168672072176903,5316.8672072176905,797.5300810826535,4519.337126135037,886074.944148261
LETF_2x,1988-04-05T00:00:00,1.0,1988-04-18T00:00:00,1.0170169480533724,13,long,100000.0,0.017016948053372394,1701.6948053372394,255.2542208005859,1446.4405845366534,887521.3847327976
LETF_2x,1988-04-22T00:00:00,1.0,1988-05-05T00:00:00,1.0233911922190406,13,long,100000.0,0.023391192219040624,2339.119221904062,350.8678832856093,1988.2513386184528,889509.6360714161
LETF_2x,1988-05-16T00:00:00,1.0,1988-05-16T00:00:00,1.0121603174603175,0,long,100000.0,0.012160317460317538,1216.0317460317538,182.40476190476306,1033.6269841269907,890543.2630555431
LETF_2x,1988-05-31T00:00:00,1.0,1988-08-09T00:00:00,1.1164371125457992,70,long,100000.0,0.11643711254579925,11643.711254579925,1746.5566881869886,9897.154566392936,900440.417621936
LETF_2x,1988-08-29T00:00:00,1.0,1988-08-31T00:00:00,1.0170474515289756,2,long,100000.0,0.017047451528975577,1704.7451528975578,255.71177293463364,1449.033379962924,901889.4510018989
