period,symbol,side,volume,entry_time,exit_time,entry_price,exit_price,pnl
oos,SPY,long,110.68987655105153,2025-03-28T14:00:00,2025-04-01T15:00:00,552.4725945805008,555.2754431437144,310.2469614534072
oos,SPY,long,49.90549003429271,2025-04-03T14:00:00,2025-04-04T14:00:00,534.0785919281493,509.45109361744426,-1229.0473715144515
oos,SPY,long,44.511888955192944,2025-04-04T15:00:00,2025-04-07T15:00:00,508.9814805424712,493.9489188477906,-669.127716865711
oos,SPY,long,52.00807597142447,2025-04-16T17:00:00,2025-04-21T15:00:00,518.1463504477257,505.2245759427089,-672.0366301425295
oos,SPY,long,143.58325068783208,2025-05-21T17:00:00,2025-05-27T14:00:00,579.5173644034077,581.3711002257073,266.1654152822658
oos,SPY,long,130.19625887217484,2025-05-30T16:00:00,2025-05-30T19:00:00,577.7723810827192,582.7848827461165,652.6089641648821
oos,SPY,long,185.47684863461518,2025-06-13T14:00:00,2025-06-16T14:00:00,592.4341956129106,597.0759501118822,860.9379966048061
oos,SPY,long,308.02567228501044,2025-07-15T19:00:00,2025-07-16T18:00:00,616.7633649712787,619.0935989887494,717.7718998127873
oos,SPY,long,268.8632541415217,2025-07-30T18:00:00,2025-07-31T14:00:00,627.5518526776021,631.2504794371665,994.4248264313898
oos,SPY,long,194.0460139998521,2025-07-31T17:00:00,2025-08-01T17:00:00,628.1170583754069,615.3949722291277,-2468.6701064482286
oos,SPY,long,309.71511466338507,2025-08-18T16:00:00,2025-08-22T14:00:00,637.0215270889545,640.268980879202,1005.7855230105504
oos,SPY,long,132.15894917531185,2025-09-02T14:00:00,2025-09-03T14:00:00,632.2916478279994,638.5584899514448,828.2192696821203
oos,SPY,long,252.83361585847655,2025-09-25T17:00:00,2025-09-26T16:00:00,651.8693210553374,657.57674475434,1443.0285710551789
oos,SPY,long,150.41204271415893,2025-10-10T15:00:00,2025-10-14T16:00:00,658.0341341100685,660.5895485537018,384.3651064481436
oos,SPY,long,184.8863623230505,2025-10-30T19:00:00,2025-11-05T17:00:00,676.0761555419556,676.3694813243488,54.23193688225135
oos,SPY,long,136.51589036150807,2025-11-06T15:00:00,2025-11-10T15:00:00,667.1371766125657,672.5264164120073,735.7168695924468
oos,SPY,long,126.68889348064985,2025-11-13T16:00:00,2025-11-18T15:00:00,671.3829430228276,653.5000135408018,-2265.5685482703416
oos,SPY,long,70.16467661466346,2025-11-20T20:00:00,2025-11-21T16:00:00,648.8316591388311,656.9801499426164,571.7362221451552
oos,SPY,long,165.95329493628847,2025-12-17T16:00:00,2025-12-18T15:00:00,670.2742709976612,676.1706163871319,978.5179454650457
