asset,entry_date,entry_price,exit_date,exit_price,hold_days,direction,notional,gross_pnl_pct,gross_pnl_brl,tax_brl,net_pnl_brl,cumulative_equity_brl
QQQ,2012-12-18T00:00:00,59.1532971238,2013-02-01T00:00:00,60.4806471594,45,long,100000.0,0.02243915555242899,2243.9155552428992,336.5873332864349,1907.3282219564644,213757.37206150734
QQQ,2013-02-08T00:00:00,60.7756311021,2013-02-20T00:00:00,60.0605185137,12,long,100000.0,-0.0117664362415035,-1176.64362415035,0.0,-1176.64362415035,212580.728437357
QQQ,2013-03-05T00:00:00,61.3924157095,2013-04-17T00:00:00,61.0289521252,43,long,100000.0,-0.005920333645443384,-592.0333645443384,0.0,-592.0333645443384,211988.69507281267
QQQ,2013-04-29T00:00:00,62.9060079088,2013-06-04T00:00:00,65.4057623892,36,long,100000.0,0.03973792907068759,3973.792907068759,596.0689360603138,3377.7239710084455,215366.4190438211
QQQ,2013-07-10T00:00:00,66.071815941,2013-08-14T00:00:00,69.0379020871,35,long,100000.0,0.044891851447652294,4489.18514476523,673.3777717147844,3815.807373050445,219182.22641687156
QQQ,2013-09-09T00:00:00,69.9546923505,2013-10-07T00:00:00,70.9856074145,28,long,100000.0,0.014736896544905327,1473.6896544905326,221.05344817357988,1252.6362063169527,220434.86262318853
QQQ,2013-10-16T00:00:00,72.4640986027,2013-11-06T00:00:00,74.835093618,21,long,100000.0,0.032719581986377644,3271.9581986377643,490.7937297956646,2781.1644688420997,223216.02709203062
QQQ,2013-11-13T00:00:00,75.2948683167,2014-01-28T00:00:00,77.6391450025,76,long,100000.0,0.031134614326432775,3113.4614326432775,467.0192148964916,2646.442217746786,225862.4693097774
QQQ,2014-02-13T00:00:00,81.0576187137,2014-03-13T00:00:00,81.0742084095,28,long,100000.0,0.00020466547208354715,20.466547208354715,3.0699820812532073,17.396565127101507,225879.8658749045
QQQ,2014-05-12T00:00:00,80.3062166554,2014-07-31T00:00:00,86.7186462602,80,long,100000.0,0.07984972859967028,7984.972859967028,1197.745928995054,6787.226930971974,232667.09280587648
QQQ,2014-08-18T00:00:00,89.5751960686,2014-09-12T00:00:00,90.7890015782,25,long,100000.0,0.013550687722418495,1355.0687722418495,203.2603158362774,1151.808456405572,233818.90126228204
