base_rank,base_cfg_id,combo,stop_loss_pct,reentry_mode,reentry_param,risk_indicator,risk_lambda,cagr,sharpe,max_drawdown,calmar,sortino,volatility,n_switches,n_stops,mean_position,delta_cagr,delta_mdd,effectiveness
11,SMA_N150_th0_bL2_sL0,sl20_cool21_cape05,0.2,time_cooldown,21.0,cape,0.5,0.14420222697331875,0.7625659396528344,0.28388173632944014,0.5079658481656404,1.0436159801721454,0.20417442682219875,108,7,0.9108128035267684,0.010985346681849029,0.14271803196876465,12.991673007878408
11,SMA_N150_th0_bL2_sL0,sl30_rec10_composite05,0.3,recovery_trigger,0.1,composite,0.5,0.12795193260778914,0.702445507285359,0.3193773958312535,0.40062926893985296,0.9580209682298578,0.2000795406847741,118,2,0.8941052712304423,-0.005264947683680576,0.10722237246695127,20.365325338236815
11,SMA_N150_th0_bL2_sL0,sl30_rec10_cape05,0.3,recovery_trigger,0.1,cape,0.5,0.10926945374064734,0.608284366971397,0.4965419096336862,0.22006088835735674,0.822985869006067,0.20542660784858185,118,2,0.8906586837875865,-0.02394742655082238,-0.06994214133548143,-2.9206537573900415
12,EMA_N100_th5_bL1_sL0,sl20_cool21_composite05,0.2,time_cooldown,21.0,composite,0.5,0.07460117247164777,0.7451808748070828,0.22517127125729292,0.3313085726038488,1.0127538863374095,0.1037978370396556,22,2,0.8949908048767693,-0.013242553378991717,0.05750034702882012,4.3420891261076555
12,EMA_N100_th5_bL1_sL0,sl20_cool21_cape05,0.2,time_cooldown,21.0,cape,0.5,0.0734030192147559,0.7233622737331309,0.2140529754870211,0.3429198732124451,0.9800645874520737,0.10566061983088278,22,2,0.904515755690408,-0.014440706635883593,0.06861864279909194,4.751751041640998
12,EMA_N100_th5_bL1_sL0,sl30_rec10_composite05,0.3,recovery_trigger,0.1,composite,0.5,0.07889809685773996,0.7721030792639882,0.2450633671687765,0.32194977882354164,1.0577050239069044,0.10558757813700595,18,0,0.9066434958451297,-0.008945628992899524,0.03760825111733654,4.2040924285131425
12,EMA_N100_th5_bL1_sL0,sl30_rec10_cape05,0.3,recovery_trigger,0.1,cape,0.5,0.07872062259324175,0.7575556028928906,0.22853631985076286,0.3444556324554772,1.0350794718951877,0.10769965269528173,18,0,0.9169563107010278,-0.009123103257397736,0.05413529843535017,5.9338688720258626
13,SMA_N200_th2_bL1_sL0,sl20_cool21_composite05,0.2,time_cooldown,21.0,composite,0.5,0.07669322140942647,0.7625007933415711,0.17499805667293855,0.43825184614913615,1.041563828544261,0.10402156386935017,26,0,0.8967031925578646,-0.007854344598680951,0.060209195341321936,7.665718582226885
13,SMA_N200_th2_bL1_sL0,sl20_cool21_cape05,0.2,time_cooldown,21.0,cape,0.5,0.07840795830834191,0.7602058930941537,0.16218773784736698,0.483439496407125,1.0387382855612193,0.10682006137801883,26,0,0.9157426414446977,-0.006139607699765515,0.0730195141668935,11.893188903532433
13,SMA_N200_th2_bL1_sL0,sl30_rec10_composite05,0.3,recovery_trigger,0.1,composite,0.5,0.07669322140942647,0.7625007933415711,0.17499805667293855,0.43825184614913615,1.041563828544261,0.10402156386935017,26,0,0.8967031925578646,-0.007854344598680951,0.060209195341321936,7.665718582226885
13,SMA_N200_th2_bL1_sL0,sl30_rec10_cape05,0.3,recovery_trigger,0.1,cape,0.5,0.07840795830834191,0.7602058930941537,0.16218773784736698,0.483439496407125,1.0387382855612193,0.10682006137801883,26,0,0.9157426414446977,-0.006139607699765515,0.0730195141668935,11.893188903532433
14,SMA_N200_th0_bL3_sL0,sl20_cool21_composite05,0.2,time_cooldown,21.0,composite,0.5,0.14865247867447717,0.6273525802698807,0.43816243532358046,0.33926340254316456,0.8545714683218498,0.28734584154770576,76,16,0.8454313300112712,-0.029585046295407924,0.08606784640427356,2.9091672037583622
14,SMA_N200_th0_bL3_sL0,sl20_cool21_cape05,0.2,time_cooldown,21.0,cape,0.5,0.16942702209739435,0.6821640220460651,0.43816243532358046,0.3866762835848159,0.9292635399712313,0.2931204242137269,80,15,0.8627390458991295,-0.008810502872490744,0.08606784640427356,9.768777974411128
14,SMA_N200_th0_bL3_sL0,sl30_rec10_composite05,0.3,recovery_trigger,0.1,composite,0.5,0.18506476429510688,0.711549963057461,0.46807124698835095,0.3953773394239545,0.9742759009569396,0.3043373221397793,76,4,0.8918148332969695,0.006827239325221779,0.056159034739503066,8.225731084603332
14,SMA_N200_th0_bL3_sL0,sl30_rec10_cape05,0.3,recovery_trigger,0.1,cape,0.5,0.17981122741557032,0.6937134438808767,0.39357249042370857,0.4568693996422129,0.9467443915693501,0.3071029816462567,72,5,0.8860638214274146,0.001573702445685221,0.13065779130414545,83.02572806084346
15,SMA_N100_th0_bL2_sL0,sl20_cool21_composite05,0.2,time_cooldown,21.0,composite,0.5,0.11958725898828426,0.6800005035249725,0.3172263518625442,0.376977695220295,0.9276367279522731,0.19394389817535157,166,6,0.8818421985865457,-0.0066557211288023055,0.04961590802271615,7.45462543615383
15,SMA_N100_th0_bL2_sL0,sl20_cool21_cape05,0.2,time_cooldown,21.0,cape,0.5,0.11598412390774548,0.6481598996941204,0.3327873742691656,0.3485232099398549,0.878641103234685,0.20057323221734139,164,6,0.9124531694670177,-0.010258856209341083,0.034054885616094765,3.319559697609026
15,SMA_N100_th0_bL2_sL0,sl30_rec10_composite05,0.3,recovery_trigger,0.1,composite,0.5,0.1075018082191963,0.6189043511073065,0.4001168258529115,0.26867604977631077,0.8400822062769618,0.19631298132574124,172,1,0.8968384660438106,-0.018741171897890263,-0.033274565967651104,-1.7754794710248027
15,SMA_N100_th0_bL2_sL0,sl30_rec10_cape05,0.3,recovery_trigger,0.1,cape,0.5,0.1041842102593078,0.5932954922286389,0.3362648366157153,0.30982784672894564,0.8026048412249402,0.20152674518498914,168,2,0.9088070626588233,-0.02205876985777877,0.030577423269545045,1.3861798942864563
