rank,cfg_id,filter,lookback,threshold_pct,buy_leverage,sell_leverage,buy_ticker,pure_cagr,pure_sharpe,pure_max_drawdown,pure_calmar,pure_sortino,pure_volatility,pure_n_switches,tax15_cagr,tax15_sharpe,tax15_max_drawdown,tax15_calmar,tax15_sortino,tax15_volatility,tax15_n_switches,tax_drag_cagr,composite_pure,g1_pbo,g2_dsr,g3_walk_forward,g4_oos_sharpe,g5_fwd_stress,g6_bootstrap_ci,g7_cross_lib,gates_passed
68,EMA_N150_th2_bL3_sL-1,EMA,150,0.02,3.0,-1.0,TQQQ,0.20683763037030478,0.6385070226701399,0.719495672633356,0.2874758504290631,0.8804247258495297,0.4678865124945609,40,0.1664579625275524,0.5653311273284599,0.7372823814802792,0.22577233188910104,0.7701214003364358,0.4745532591382215,40,0.040379667842752376,0.8088541666666668,True,False,False,True,True,False,False,3
69,EMA_N150_th10_bL2_sL0,EMA,150,0.1,2.0,0.0,QLD,0.14977807147800504,0.5922396154446485,0.5063332186466938,0.2958092930942307,0.8050120303990076,0.3269438865016835,11,0.13297389085324562,0.5451759859860273,0.5132944816352059,0.25905965407933035,0.7343099662401569,0.33062113204271987,11,0.016804180624759413,0.8083333333333335,True,False,False,True,True,False,True,4
70,SMA_N150_th0_bL3_sL-2,SMA,150,0.0,3.0,-2.0,TQQQ,0.2043394035845465,0.6203447396046209,0.6905154081783518,0.29592301803027704,0.8610959329462707,0.5208633040619146,98,0.14990727862460096,0.5323025264238381,0.6922678893532489,0.2165451856573209,0.7296403330708976,0.5283836738378634,98,0.05443212495994554,0.8052083333333334,True,False,False,True,True,False,False,3
71,EMA_N150_th10_bL1_sL0,EMA,150,0.1,1.0,0.0,QQQ,0.09739721638085608,0.648106211701559,0.2723076678251198,0.35767342564663324,0.8840942191060868,0.16433700588803282,11,0.08562766509245656,0.5743255005088819,0.2822207133049423,0.303406734713816,0.7705493037558325,0.16771259918074877,11,0.011769551288399516,0.8020833333333334,True,False,False,True,True,False,True,4
72,SMA_N200_th10_bL2_sL0,SMA,200,0.1,2.0,0.0,QLD,0.14210760815391232,0.5790354097250539,0.4794784279887665,0.29637956549995553,0.7830427391469471,0.31772008186538636,12,0.12388973795443525,0.5262008944610514,0.5017390561660287,0.24692065812281383,0.7043385866049432,0.32183714695522886,12,0.01821787019947707,0.8020833333333334,True,False,False,True,True,False,True,4
73,EMA_N50_th2_bL3_sL0,EMA,50,0.02,3.0,0.0,TQQQ,0.17620021207852687,0.6045208310626181,0.6268331280759489,0.28109588371528754,0.8288980282699759,0.4071837922269539,88,0.12805983649834163,0.5009955993956817,0.6471337925836559,0.19788772888380288,0.6748316054230218,0.4160154121563052,88,0.048140375580185246,0.8020833333333333,True,False,False,True,True,False,False,3
74,EMA_N50_th2_bL2_sL0,EMA,50,0.02,2.0,0.0,QLD,0.1341966659701488,0.5984265614685143,0.47447479921651864,0.28283202014467873,0.8201796350285231,0.2732774893129532,88,0.09904233236578253,0.4785064620384681,0.4954412635506418,0.19990731425150837,0.642038556855603,0.2804278084397605,88,0.03515433360436626,0.8,True,False,False,True,True,False,True,4
75,SMA_N200_th10_bL1_sL0,SMA,200,0.1,1.0,0.0,QQQ,0.09307389199794791,0.6376879025030495,0.2624894643531977,0.35458143902000794,0.8652259273777094,0.15964099748317181,12,0.08097391895102724,0.5593950185221229,0.284368341609793,0.2847501184296342,0.7459136748404149,0.16316617819786816,12,0.012099973046920676,0.7984375,True,False,False,True,True,False,True,4
76,EMA_N200_th2_bL2_sL-1,EMA,200,0.02,2.0,-1.0,QLD,0.1444995894688006,0.5734102567789986,0.5247851082117633,0.27535001890810434,0.7886465471578468,0.33248377788435607,34,0.11482534126005506,0.49189180746033695,0.5700309601449919,0.20143702586057488,0.6639234316841028,0.33997861809637075,34,0.029674248208745535,0.7979166666666666,True,False,False,True,True,False,True,4
77,SMA_N150_th10_bL2_sL0,SMA,150,0.1,2.0,0.0,QLD,0.13902720657754752,0.5732090636923989,0.4736444992059232,0.2935264883486034,0.7741994683975206,0.3143973408161585,13,0.12179000738384937,0.5225523696563825,0.4816120894825829,0.2528798799770449,0.6988176848125497,0.3183558039767766,13,0.01723719919369815,0.796875,True,False,False,True,True,False,True,4
78,EMA_N50_th0_bL3_sL0,EMA,50,0.0,3.0,0.0,TQQQ,0.16834351852276974,0.590882925022713,0.6171571970800939,0.2727725113135517,0.8080806974284485,0.4011464296855342,304,0.09829025166294647,0.43709912793426864,0.6797991757197465,0.14458718864858927,0.5845869723067918,0.41234801947667277,304,0.07005326685982327,0.7958333333333334,True,False,False,True,True,False,True,4
79,EMA_N200_th5_bL3_sL-1,EMA,200,0.05,3.0,-1.0,TQQQ,0.20233346978636102,0.6262404173225266,0.7307403737208634,0.27688831363743793,0.8536094635503455,0.48653047475269506,14,0.1732587220253472,0.5759547194429341,0.7307403737208633,0.23710024552650566,0.7769608403932928,0.4926987530286179,14,0.02907474776101382,0.7958333333333334,True,False,False,True,True,False,False,3
80,SMA_N50_th2_bL3_sL0,SMA,50,0.02,3.0,0.0,TQQQ,0.15857664318905518,0.5724473298322497,0.5594322859203655,0.28345994176608597,0.7857637131639144,0.3948547548935608,86,0.11192344204915328,0.46781539856951215,0.5962047520379322,0.1877265178893314,0.6309857029816652,0.40323952882353015,86,0.0466532011399019,0.7953125000000001,True,False,False,True,True,False,True,4
81,SMA_N150_th10_bL1_sL0,SMA,150,0.1,1.0,0.0,QQQ,0.09109479671480236,0.6313400295142396,0.26211879310715686,0.34753248950586263,0.85546956331815,0.15795016606162704,13,0.07956237647459607,0.5557526329291612,0.2699353982423372,0.2947459910506741,0.7404370158780873,0.1613525408914867,13,0.011532420240206287,0.79375,True,False,False,True,True,False,True,4
82,EMA_N200_th0_bL3_sL-1,EMA,200,0.0,3.0,-1.0,TQQQ,0.18866723615928538,0.6036695746536507,0.6828393264396636,0.2762981405054681,0.8276993403302338,0.4776707366662287,98,0.14322964662686677,0.5225439509762566,0.7260586789392484,0.19727007028704804,0.7067174419739217,0.4855636914563393,98,0.04543758953241861,0.7932291666666668,True,False,False,True,True,False,False,3
83,SMA_N100_th0_bL1_sL0,SMA,100,0.0,1.0,0.0,QQQ,0.0829324045624471,0.6331653084222975,0.24019687095166448,0.345268463464438,0.8632374868243862,0.1417531402959243,179,0.05959618017965873,0.4677709345781942,0.2869077341160409,0.20771897405719578,0.6197482446489532,0.14698563073575174,179,0.023336224382788373,0.7916666666666666,True,False,False,True,True,False,True,4
84,SMA_N200_th0_bL2_sL-1,SMA,200,0.0,2.0,-1.0,QLD,0.1478201326979678,0.5834877640563242,0.577312001343254,0.25604895161373575,0.8009302639815785,0.3307455565476281,86,0.11378041329070898,0.48989046902100436,0.6223358962340998,0.18282797759091338,0.660524604879819,0.3379084365093893,86,0.034039719407258806,0.7885416666666668,True,False,False,True,True,False,True,4
85,SMA_N100_th10_bL1_sL0,SMA,100,0.1,1.0,0.0,QQQ,0.08493934572472428,0.6236088206193023,0.2590915333539278,0.3278352813200355,0.8472001447444256,0.1484984022054715,13,0.07443405746106646,0.5503162745969947,0.28510725208116755,0.2610738833113783,0.7359062637605145,0.1514493605036674,13,0.01050528826365782,0.7869791666666666,True,False,False,True,True,False,True,4
86,EMA_N100_th5_bL3_sL-1,EMA,100,0.05,3.0,-1.0,TQQQ,0.17022978291229252,0.5733433432827572,0.6445831735073838,0.2640928120819811,0.7873051721258324,0.46532442945910263,23,0.13520820037599268,0.5088580865253588,0.6825849637682166,0.1980825941866263,0.6888381309481606,0.4732571773069007,23,0.03502158253629983,0.7843750000000002,True,False,False,True,True,False,False,3
87,SMA_N50_th2_bL2_sL0,SMA,50,0.02,2.0,0.0,QLD,0.12093590202246607,0.5641495110790226,0.41247481935201563,0.29319584214244254,0.7738237778401753,0.2650866850509241,86,0.086945537605299,0.44401198662299834,0.43955747853573557,0.19780243051473964,0.5964781070496915,0.2718534911844073,86,0.033990364417167074,0.7828125000000001,True,False,False,True,True,False,True,4
88,EMA_N50_th2_bL1_sL0,EMA,50,0.02,1.0,0.0,QQQ,0.08073605879830281,0.6339822286910055,0.2737932980351399,0.2948796021586356,0.8703586747225804,0.13739502347225657,88,0.06064526449377006,0.48577631084177886,0.2900851506929758,0.20906021679805528,0.6488243401160948,0.14209217368094004,88,0.020090794304532755,0.7828125,True,False,False,True,True,False,True,4
89,SMA_N100_th10_bL2_sL0,SMA,100,0.1,2.0,0.0,QLD,0.13040230287840426,0.5640980488033123,0.4707932944562187,0.2769841975532449,0.7636972676358805,0.29580703544335085,13,0.11429126009729895,0.5133815861704548,0.5136833233671506,0.22249361600475842,0.6884760008174104,0.29932985315190486,13,0.01611104278110531,0.7817708333333335,True,False,False,True,True,False,True,4
90,SMA_N150_th2_bL2_sL-1,SMA,150,0.02,2.0,-1.0,QLD,0.13974123080628664,0.564042230915702,0.5379249909945888,0.2597782834887706,0.7749471535422665,0.3279704660116835,36,0.10656752132572334,0.47192964589075154,0.5661662385966586,0.18822655619640877,0.6382216775506597,0.334193875062899,36,0.03317370948056331,0.7812500000000001,True,False,False,True,True,False,True,4
91,EMA_N100_th0_bL3_sL-1,EMA,100,0.0,3.0,-1.0,TQQQ,0.16547791140493096,0.5670457876591377,0.6264961635107243,0.26413236192482814,0.7824391267893854,0.45220337330956595,179,0.10604688893501879,0.4523772681248386,0.684036437101551,0.15503105270878315,0.6139334598527103,0.46110337565904697,179,0.059431022469912165,0.7786458333333334,True,False,False,True,True,False,True,4
92,EMA_N150_th10_bL3_sL0,EMA,150,0.1,3.0,0.0,TQQQ,0.17868498076659534,0.5854218411799047,0.6910537642531053,0.2585688552897459,0.7959093698586213,0.4877002278025241,11,0.1597109911613308,0.5522219110708861,0.693613477772064,0.2302593537748631,0.7463859961108894,0.49119519921591126,11,0.01897398960526453,0.7765625,True,False,False,True,True,False,True,4
93,SMA_N200_th10_bL3_sL0,SMA,200,0.1,3.0,0.0,TQQQ,0.16812114680701118,0.5695847695461496,0.6667861517698264,0.25213653037150413,0.7700942268952986,0.4736781762388679,12,0.14635938926830905,0.5300477868759573,0.6834160664766943,0.21415854330562503,0.7116092285374568,0.4778696478281751,12,0.02176175753870213,0.7713541666666667,True,False,False,True,True,False,False,3
94,SMA_N150_th10_bL3_sL0,SMA,150,0.1,3.0,0.0,TQQQ,0.16532234161381787,0.5654349175954639,0.6508205569038183,0.2540213886302458,0.7635628382659312,0.46885757122033944,13,0.14486995005230008,0.5278167977677749,0.6634362622080666,0.21836302641965932,0.707946438225091,0.4728687474791624,13,0.02045239156151779,0.7708333333333334,True,False,False,True,True,False,False,3
95,SMA_N50_th2_bL1_sL0,SMA,50,0.02,1.0,0.0,QQQ,0.07331191223176803,0.5975092038471643,0.23238443282361823,0.31547686452565604,0.8207340016280877,0.1333170914842053,86,0.05383993645098095,0.4498556739503025,0.25246577912124835,0.213256373352382,0.601472372810399,0.1377720720482555,86,0.019471975780787076,0.7703125000000001,True,False,False,True,True,False,True,4
96,SMA_N50_th0_bL1_sL0,SMA,50,0.0,1.0,0.0,QQQ,0.07241625102148697,0.5889571554915409,0.2100523941333308,0.34475327605892814,0.8104987903213146,0.13398584367651606,254,0.046776173578276126,0.3990856807672958,0.26015428146772474,0.17980166735821826,0.5335447920023867,0.138789259439548,254,0.02564007744321084,0.7692708333333333,True,False,False,True,True,False,True,4
97,EMA_N200_th5_bL2_sL-1,EMA,200,0.05,2.0,-1.0,QLD,0.14082278117079694,0.5599264796957459,0.6022881405424121,0.2338129737105133,0.7615932806449046,0.3390693536548008,14,0.11768294264350687,0.4976165931668866,0.6022881405424125,0.19539309297626747,0.6678224466817148,0.3447120167422765,14,0.02313983852729007,0.7651041666666667,True,False,False,True,True,False,True,4
98,SMA_N200_th2_bL3_sL-1,SMA,200,0.02,3.0,-1.0,TQQQ,0.18493569453449177,0.5996747357100823,0.7966326869513697,0.23214675667178736,0.8148758247475162,0.47189094533049053,30,0.14777779627508147,0.5327446008085353,0.8200106525630695,0.18021448357186487,0.7136214597503157,0.4803506696177644,30,0.037157898259410294,0.759375,True,False,False,True,True,False,False,3
99,EMA_N50_th0_bL2_sL0,EMA,50,0.0,2.0,0.0,QLD,0.11787335583864533,0.5491045031536487,0.4647965259373971,0.2536020586662508,0.7490700415327033,0.2696506753080039,304,0.06860243595135418,0.37916529886809885,0.5312450143036944,0.1291352089981903,0.5041811301622107,0.2784438646133391,304,0.049270919887291154,0.7588541666666666,True,False,False,True,True,False,True,4
100,SMA_N100_th10_bL3_sL0,SMA,100,0.1,3.0,0.0,TQQQ,0.15749272973828776,0.5564479476902989,0.6678130594428886,0.2358335577768924,0.7531519959775916,0.4412244252254433,13,0.137756922241139,0.5174159265186696,0.702568666022263,0.19607609747397098,0.6958931925988241,0.44472313629078253,13,0.01973580749714876,0.7541666666666668,True,False,False,True,True,False,False,3
101,EMA_N150_th2_bL2_sL-1,EMA,150,0.02,2.0,-1.0,QLD,0.13571328209602762,0.5522664886944649,0.6097765773679816,0.2225623074631953,0.7601001876229921,0.3293371924863997,40,0.1045771655942227,0.46604168694664566,0.6281660101349094,0.16648014045166654,0.6317996236228208,0.33525385081907993,40,0.031136116501804922,0.7526041666666666,True,False,False,True,True,False,True,4
102,EMA_N200_th0_bL2_sL-1,EMA,200,0.0,2.0,-1.0,QLD,0.1254137447536665,0.521656464372367,0.5684367759615637,0.22062918878096424,0.7134536210197916,0.33471695230697046,98,0.09021926254545165,0.42564207972413454,0.6172360494072662,0.14616654784193098,0.5722859584391937,0.3417209094334542,98,0.03519448220821486,0.7458333333333333,True,False,False,True,True,False,True,4
103,EMA_N100_th2_bL3_sL-1,EMA,100,0.02,3.0,-1.0,TQQQ,0.14046086655904144,0.5187528392844482,0.6814512988590596,0.20612018319462047,0.7085173685848495,0.4595300040569817,55,0.09531795854749237,0.4321331689277406,0.6997820965739532,0.13621091338883537,0.5827809474155092,0.4666512388402842,55,0.04514290801154908,0.7302083333333333,True,False,False,True,True,False,False,3
104,SMA_N100_th5_bL3_sL-1,SMA,100,0.05,3.0,-1.0,TQQQ,0.13556108262834754,0.5090817550591824,0.6541547905379442,0.2072308948725559,0.6980527614193867,0.4613725644109542,25,0.10117294108070851,0.44399053883046946,0.6690747486363924,0.15121321091089449,0.6009683072886745,0.4685162741772079,25,0.03438814154763903,0.7296875,True,False,False,True,True,False,False,3
105,SMA_N150_th5_bL3_sL-1,SMA,150,0.05,3.0,-1.0,TQQQ,0.15746740421513583,0.5502332730914101,0.7463976631315369,0.21096985158618525,0.7490222680211785,0.4689622969068298,21,0.12452194460380794,0.48948867736585344,0.7463976631315368,0.1668305660033445,0.6587320651182718,0.4755895883060151,21,0.03294545961132789,0.728125,True,False,False,True,True,False,False,3
106,EMA_N150_th5_bL3_sL-2,EMA,150,0.05,3.0,-2.0,TQQQ,0.15848789755952897,0.5461916300627335,0.7486673864628399,0.211693337288702,0.7502907546508839,0.5262147777212227,16,0.1253665716249952,0.4929904577546136,0.7771242715620056,0.16132113770299658,0.6693380910995064,0.533485390294404,16,0.03312132593453376,0.7276041666666667,True,False,False,True,True,False,False,3
107,SMA_N200_th5_bL3_sL-1,SMA,200,0.05,3.0,-1.0,TQQQ,0.1545464238787475,0.5440351248647309,0.7307403737208632,0.21149293160279517,0.736921678327731,0.47778252016289896,16,0.12534051952056058,0.49152726332023333,0.7407243087459026,0.16921345504749363,0.6583267173146113,0.4845514208894415,16,0.02920590435818693,0.7276041666666667,True,False,False,True,True,False,False,3
108,SMA_N50_th5_bL1_sL0,SMA,50,0.05,1.0,0.0,QQQ,0.06811913273092896,0.533080705506445,0.3325595707888592,0.2048328742106103,0.7238036595799066,0.1428103472499015,44,0.05268192049503684,0.42450127773604673,0.3409797276506065,0.15450162054507444,0.5655243054879505,0.14626829219800638,44,0.015437212235892117,0.7265625,True,False,False,True,True,False,True,4
109,EMA_N200_th10_bL3_sL-1,EMA,200,0.1,3.0,-1.0,TQQQ,0.1694798217092568,0.5662268645093657,0.8342085990382451,0.20316240075282038,0.7711359598146668,0.5120351083657763,8,0.1497561205171678,0.5335506982218047,0.8569348099167264,0.1747578914803572,0.7222972532996959,0.5157525353066807,8,0.019723701192088994,0.7260416666666667,True,False,False,True,True,False,False,3
110,SMA_N150_th0_bL1_sL-1,SMA,150,0.0,1.0,-1.0,QQQ,0.08174196520930321,0.48883606493109577,0.36189028508792853,0.22587499188999327,0.6765655239166654,0.2030365716850698,98,0.057223234656256006,0.3725362197014152,0.3734956889125971,0.1532098933266322,0.5062071614656802,0.20740385982443213,98,0.024518730553047208,0.7244791666666668,True,False,False,True,True,False,True,4
111,EMA_N50_th0_bL1_sL0,EMA,50,0.0,1.0,0.0,QQQ,0.06151076864049876,0.5066576692531898,0.26406191577168947,0.23294070430694586,0.6897592592641846,0.13617028582286098,304,0.03456842476859845,0.3110840715347408,0.3182160006635681,0.10863195029952534,0.4104860123060256,0.1417156694318129,304,0.02694234387190031,0.721875,True,False,False,True,True,False,True,4
112,EMA_N150_th0_bL3_sL-2,EMA,150,0.0,3.0,-2.0,TQQQ,0.1569698146976426,0.5433689251149039,0.7571566001438437,0.20731486018588713,0.7500827858989689,0.5234891443457137,114,0.10254870484097145,0.45347198059370464,0.7811527775228887,0.13127867914156735,0.6177871529661906,0.5315718742980329,114,0.054421109856671146,0.7203125000000001,True,False,False,True,True,False,False,3
113,SMA_N50_th10_bL1_sL0,SMA,50,0.1,1.0,0.0,QQQ,0.05498922427417319,0.5579396149918863,0.34254235372319664,0.16053262808665453,0.7730165930506578,0.10604275576396008,7,0.04815375823919821,0.48419600681493186,0.3783915216244129,0.1272590834817781,0.651981460791662,0.1096264286371875,7,0.00683546603497498,0.71875,True,False,False,True,True,False,True,4
114,EMA_N100_th5_bL2_sL-1,EMA,100,0.05,2.0,-1.0,QLD,0.10778223481710358,0.4771582875938216,0.5384788666000848,0.20016056618457942,0.6539957362944511,0.32830524564252705,23,0.0802723653506956,0.4000248630422069,0.5565595862027397,0.1442295979454292,0.5385688340517886,0.33540630790427206,23,0.027509869466407988,0.7182291666666668,True,False,False,True,True,False,True,4
115,SMA_N200_th2_bL2_sL-1,SMA,200,0.02,2.0,-1.0,QLD,0.12372247333299669,0.5195081656702654,0.6884785755115544,0.17970417342481312,0.7043588772454075,0.33134171762630144,30,0.09438494887657156,0.43830829137853805,0.7183097058944631,0.13139868235393018,0.5836066760322521,0.3389786066912097,30,0.029337524456425124,0.7093750000000001,True,False,False,True,True,False,True,4
116,SMA_N50_th5_bL2_sL0,SMA,50,0.05,2.0,0.0,QLD,0.10063066685636302,0.48052122807275627,0.5764412388727652,0.1745722895418568,0.6505464036612344,0.2844270448560294,44,0.075537171005438,0.3979266341221735,0.5850071791876853,0.12912178464258425,0.5317795318004612,0.28911189534195036,44,0.02509349585092502,0.7026041666666667,True,False,False,True,True,False,True,4
117,SMA_N150_th0_bL2_sL-2,SMA,150,0.0,2.0,-2.0,QLD,0.11178339141966886,0.4660262699538298,0.6016110041331316,0.18580675993574763,0.6449113693704074,0.4043350071731121,98,0.07182014754946064,0.3764381991059721,0.6197641421142129,0.11588303141330385,0.514431495065471,0.41019777986465145,98,0.03996324387020822,0.7000000000000001,True,False,False,True,True,False,True,4
118,SMA_N50_th10_bL2_sL0,SMA,50,0.1,2.0,0.0,QLD,0.08590463614193489,0.49551912994477565,0.5834525848794505,0.14723499109989202,0.6834366391753045,0.21202263608640057,7,0.07573616274431605,0.44699848822456506,0.6178440390696456,0.12258136027072489,0.6059151498434939,0.2163292503719151,7,0.010168473397618838,0.6979166666666667,True,False,False,True,True,False,True,4
119,EMA_N100_th0_bL2_sL-1,EMA,100,0.0,2.0,-1.0,QLD,0.09487553389837267,0.4434874719285855,0.5360319426823301,0.17699604509315403,0.6102261636098352,0.32198679457871243,179,0.05217885358638297,0.32059630191605265,0.5908695131954058,0.0883085900035715,0.4332420531838461,0.3289455687868518,179,0.0426966803119897,0.6973958333333334,True,False,False,True,True,False,True,4
120,EMA_N150_th5_bL1_sL-1,EMA,150,0.05,1.0,-1.0,QQQ,0.07206158644957439,0.44536002505021255,0.4165220879643864,0.17300783927630706,0.610461135856706,0.20243448291108526,16,0.054246239897779436,0.35915661693056317,0.45469013697533844,0.1193037532299093,0.4824401748379352,0.20742035799642103,16,0.017815346551794953,0.6973958333333333,True,False,False,True,True,False,True,4
121,SMA_N200_th5_bL2_sL-1,SMA,200,0.05,2.0,-1.0,QLD,0.10448293464545122,0.4662181763853942,0.6022881405424122,0.17347665944634966,0.6303453820701476,0.33448087377416885,16,0.0810050107382001,0.401605680388098,0.6198112303871238,0.13069303485773517,0.5351989626259489,0.34063838909476746,16,0.02347792390725112,0.69375,True,False,False,True,True,False,True,4
122,SMA_N100_th2_bL3_sL-1,SMA,100,0.02,3.0,-1.0,TQQQ,0.11699974687701986,0.4738795918582828,0.662348527417473,0.17664377896816227,0.6449625336690443,0.4515408555288305,51,0.07621633758308755,0.3932096903162098,0.6965106334706339,0.10942594975658898,0.5286235129718253,0.4584175051425348,51,0.040783409293932316,0.6932291666666668,True,False,False,True,True,False,False,3
123,EMA_N200_th2_bL3_sL-2,EMA,200,0.02,3.0,-2.0,TQQQ,0.1247375606440011,0.489719435455126,0.724406063183016,0.17219287217987717,0.6728684162723609,0.5257588413043827,34,0.08981971245969267,0.432529922223714,0.7554286421888732,0.11889900308709216,0.5871916362865189,0.5332195437970758,34,0.03491784818430843,0.6932291666666667,True,False,False,True,True,False,False,3
124,EMA_N200_th10_bL2_sL-1,EMA,200,0.1,2.0,-1.0,QLD,0.12231875718984808,0.5053417030786399,0.7293560466753211,0.16770788114724344,0.686087968310709,0.3529512182625372,8,0.10513442453856059,0.4609822734259747,0.7637169638496043,0.13766150225159104,0.6201354937325573,0.35695848712422207,8,0.017184332651287493,0.6921875,True,False,False,True,True,False,True,4
125,SMA_N200_th0_bL3_sL-2,SMA,200,0.0,3.0,-2.0,TQQQ,0.13369383346178254,0.50482214034286,0.801395209291724,0.16682634474436356,0.6925427509659555,0.5236508365868514,86,0.09304419088136284,0.4374249184581704,0.8267896492080075,0.11253671471394336,0.5932353399031852,0.5308141598467715,86,0.0406496425804197,0.6833333333333333,True,False,False,True,True,False,False,3
126,SMA_N150_th5_bL2_sL-1,SMA,150,0.05,2.0,-1.0,QLD,0.10202960608658529,0.46107558752392946,0.6206284911840668,0.16439723205734236,0.6265476724908097,0.33000928597180645,21,0.07622937905756211,0.38897441688372414,0.6206284911840668,0.12282610312028665,0.5210036102828918,0.3359454761522411,21,0.02580022702902318,0.6807291666666667,True,False,False,True,True,False,True,4
127,EMA_N150_th0_bL1_sL-1,EMA,150,0.0,1.0,-1.0,QQQ,0.06411358059778971,0.4078139628430162,0.43370206869841726,0.1478286252823301,0.5606662119976704,0.20316674863598003,114,0.03932960133147789,0.2901760630626435,0.4574620886067704,0.08597346602263517,0.39164626752908693,0.20766434826195332,114,0.024783979266311817,0.6802083333333333,True,False,False,True,True,False,True,4
128,EMA_N50_th5_bL1_sL0,EMA,50,0.05,1.0,0.0,QQQ,0.05199700391506168,0.4355685510287845,0.2789171267969865,0.18642456457293274,0.5887981581988918,0.13845325294293281,40,0.03815891846984498,0.3350332573772754,0.2885371826330167,0.13224957047694738,0.44388689752630617,0.14206146685620508,40,0.013838085445216697,0.6802083333333333,True,False,False,True,True,False,True,4
129,SMA_N100_th5_bL2_sL-1,SMA,100,0.05,2.0,-1.0,QLD,0.08256578634363843,0.407510726650429,0.545072466441477,0.15147671443151733,0.5578486114568308,0.3262443146780801,25,0.055493817103423826,0.330634404340604,0.5590550146523904,0.09926360670949139,0.4453930574717222,0.33259397643178495,25,0.0270719692402146,0.6781250000000001,True,False,False,True,True,False,True,4
130,EMA_N100_th2_bL2_sL-1,EMA,100,0.02,2.0,-1.0,QLD,0.08389057755151108,0.4115134849303658,0.5679092042369328,0.1477182918072794,0.5607912226488679,0.32554107048664543,55,0.05021005609270701,0.3152380914565526,0.5863339337088803,0.08563389087017556,0.4234368190098528,0.3313432220052096,55,0.03368052145880407,0.6765625000000001,True,False,False,True,True,False,True,4
131,SMA_N50_th5_bL3_sL0,SMA,50,0.05,3.0,0.0,TQQQ,0.11879770568747983,0.4795834754492986,0.7370212060189952,0.1611862789256271,0.6495617561295872,0.4239995467615983,44,0.08652209416256973,0.4112594338959771,0.743784977855727,0.11632675670864724,0.5514173881714466,0.42939299718213647,44,0.0322756115249101,0.6760416666666667,True,False,False,True,True,False,True,4
132,EMA_N200_th2_bL1_sL-1,EMA,200,0.02,1.0,-1.0,QQQ,0.06004524766550956,0.39011627770632307,0.3454730642394522,0.17380587339767642,0.5347708166824992,0.20192661901261091,34,0.04160245135320606,0.3011885309000086,0.3875283982409625,0.10735329731200226,0.4045930813440013,0.2068971959960823,34,0.0184427963123035,0.6755208333333333,True,False,False,True,True,False,True,4
133,EMA_N200_th5_bL1_sL-1,EMA,200,0.05,1.0,-1.0,QQQ,0.060412755177341904,0.39217991774573796,0.42808463689936527,0.1411233900261266,0.5305834899801025,0.20176618002084662,14,0.04568788452387951,0.3208582362845739,0.4888758052537529,0.09345499211229125,0.42740656756154083,0.20575123686218003,14,0.014724870653462396,0.6734375,True,False,False,True,True,False,True,4
134,SMA_N150_th2_bL3_sL-2,SMA,150,0.02,3.0,-2.0,TQQQ,0.11436565433571966,0.47168214448346085,0.7364507127229355,0.15529301874509263,0.6472927474826128,0.5216516068534336,36,0.07509018425583713,0.4052281730147847,0.749753444744402,0.10015317006170753,0.5504819633217125,0.527936074840986,36,0.039275470079882524,0.6661458333333334,True,False,False,True,True,False,False,3
135,SMA_N50_th10_bL3_sL0,SMA,50,0.1,3.0,0.0,TQQQ,0.10762904739149781,0.48370620428253996,0.739821837331467,0.14547968437876227,0.6660998374283998,0.31563818580652137,7,0.0953575215008875,0.4474417722499339,0.7656766152796785,0.12454020352450791,0.6087193183054755,0.3200984391914559,7,0.012271525890610313,0.6640625,True,False,False,True,True,False,True,4
136,EMA_N50_th5_bL2_sL0,EMA,50,0.05,2.0,0.0,QLD,0.07066349831753183,0.38670115966022556,0.4977750865838581,0.14195868821495838,0.521492560408333,0.2755830920558364,40,0.04840412832607521,0.3103224201600616,0.5085120444546074,0.0951877715659418,0.4126279750419584,0.28059164402123105,40,0.022259369991456612,0.6630208333333334,True,False,False,True,True,False,True,4
137,SMA_N200_th0_bL1_sL-1,SMA,200,0.0,1.0,-1.0,QQQ,0.05916244199290577,0.38567795058362087,0.4429596193497763,0.1335617049692944,0.527380777750486,0.20229138315747258,86,0.037923041559857706,0.28396137769765056,0.4827357320457319,0.07855859643774013,0.38081109187592554,0.207125953046287,86,0.02123940043304806,0.659375,True,False,False,True,True,False,True,4
138,EMA_N200_th5_bL3_sL-2,EMA,200,0.05,3.0,-2.0,TQQQ,0.11552358411302466,0.476337583803941,0.8054805541420826,0.14342194050366472,0.6464327984728222,0.5325155711772511,14,0.08854806721644226,0.43249032176550084,0.8396771075899019,0.1054549021475635,0.5819237203648758,0.5381491638556691,14,0.026975516896582397,0.6541666666666667,True,False,False,True,True,False,False,3
139,SMA_N150_th2_bL1_sL-1,SMA,150,0.02,1.0,-1.0,QQQ,0.052901149457409424,0.3561188450691784,0.3982724530529856,0.13282653382600762,0.4877475944424589,0.20259851319295372,36,0.032655102155361604,0.2594359225485087,0.42278546231577485,0.07723799672887471,0.3495675684453497,0.2066049829059053,36,0.02024604730204782,0.6494791666666667,True,False,False,True,True,False,True,4
